date,cluster,PM2.5,PM10,SO2,NO2,CO,O3
2016-06-28,1,24.0,24.0,2.0,28.0,600.0,93.0
2016-06-28,1,21.0,23.0,2.0,41.0,700.0,83.0
2016-06-28,1,27.0,30.0,2.0,39.0,700.0,81.0
2016-06-28,1,41.0,41.0,2.0,32.0,700.0,95.0
2016-06-28,1,52.0,52.0,2.0,33.0,800.0,93.0
2016-06-28,1,63.0,63.0,2.0,44.0,900.0,75.0
2016-06-28,1,72.0,72.0,2.0,39.0,900.0,85.0
2016-06-28,1,80.0,80.0,2.0,38.0,900.0,78.0
2016-06-28,0,88.0,88.0,2.0,34.0,1000.0,91.0
2016-06-28,0,103.0,103.0,2.0,33.0,900.0,89.0
2016-06-28,0,114.0,114.0,2.0,34.0,1000.0,83.0
2016-06-28,1,117.0,118.0,2.0,42.0,1100.0,60.0
2016-06-28,1,130.0,130.0,2.0,60.0,1200.0,41.0
2016-06-28,1,131.0,131.0,2.0,61.0,1200.0,31.0
2016-06-28,1,130.0,130.0,2.0,53.0,1200.0,33.0
2016-06-28,1,125.0,125.0,2.0,50.0,1100.0,34.0
2016-06-29,1,122.0,122.0,2.0,50.0,1200.0,20.0
2016-06-29,1,107.0,107.0,2.0,43.0,1100.0,31.0
2016-06-29,1,98.0,98.0,2.0,33.0,1000.0,41.0
2016-06-29,1,97.0,97.0,2.0,40.0,1100.0,27.0
2016-06-29,1,119.0,119.0,2.0,59.0,1200.0,17.0
2016-06-29,1,135.0,135.0,2.0,33.0,900.0,32.0
2016-06-29,1,127.0,127.0,2.0,34.0,1000.0,27.0
2016-06-29,1,127.0,127.0,2.0,37.0,1000.0,33.0
2016-06-29,1,128.0,128.0,2.0,43.0,1100.0,33.0
2016-06-29,1,128.0,128.0,2.0,38.0,1100.0,48.0
2016-06-29,1,122.0,122.0,2.0,44.0,1100.0,56.0
2016-06-29,0,116.0,116.0,2.0,41.0,1000.0,88.0
2016-06-29,0,123.0,123.0,2.0,40.0,1100.0,116.0
2016-06-29,0,125.0,125.0,2.0,32.0,1000.0,166.0
2016-06-29,0,119.0,119.0,2.0,25.0,900.0,210.0
2016-06-29,0,106.0,106.0,2.0,21.0,800.0,201.0
2016-06-29,0,94.0,94.0,2.0,21.0,900.0,192.0
2016-06-29,0,116.0,116.0,2.0,21.0,900.0,167.0
2016-06-29,0,123.0,123.0,2.0,21.0,900.0,160.0
2016-06-29,0,126.0,126.0,2.0,33.0,1000.0,148.0
2016-06-29,0,118.0,118.0,2.0,38.0,1000.0,120.0
2016-06-29,0,139.0,139.0,2.0,48.0,1200.0,87.0
2016-06-29,2,153.0,153.0,2.0,67.0,1400.0,41.0
2016-06-29,0,151.0,151.0,2.0,54.0,1300.0,68.0
2016-06-30,2,146.0,146.0,2.0,58.0,1200.0,40.0
2016-06-30,2,144.0,144.0,2.0,66.0,1300.0,21.0
2016-06-30,2,176.0,176.0,2.0,116.0,1600.0,2.0
2016-06-30,1,96.0,96.0,2.0,71.0,900.0,25.0
2016-06-30,1,54.0,54.0,2.0,40.0,700.0,55.0
2016-06-30,1,59.0,59.0,2.0,43.0,700.0,37.0
2016-06-30,1,63.0,68.0,2.0,50.0,800.0,17.0
2016-06-30,1,70.0,70.0,2.0,55.0,1000.0,6.0
2016-06-30,1,77.0,77.0,2.0,68.0,1200.0,10.0
2016-06-30,1,101.0,101.0,2.0,67.0,1200.0,32.0
2016-06-30,0,103.0,103.0,2.0,52.0,1000.0,85.0
2016-06-30,0,97.0,97.0,2.0,48.0,1000.0,122.0
2016-06-30,0,73.0,73.0,2.0,34.0,800.0,163.0
2016-06-30,0,64.0,64.0,2.0,28.0,700.0,203.0
2016-06-30,0,45.0,45.0,2.0,22.0,600.0,222.0
2016-06-30,0,68.0,86.0,2.0,27.0,900.0,214.0
2016-06-30,0,73.0,79.0,2.0,34.0,900.0,197.0
2016-06-30,0,99.0,108.0,2.0,41.0,1100.0,169.0
2016-06-30,0,119.0,119.0,2.0,37.0,1200.0,154.0
2016-06-30,0,128.0,128.0,2.0,39.0,1200.0,118.0
2016-07-01,1,57.0,57.0,2.0,24.0,600.0,100.0
2016-07-01,1,5.0,5.0,2.0,19.0,400.0,84.0
2016-07-01,1,12.0,12.0,2.0,25.0,400.0,63.0
2016-07-01,1,7.0,7.0,2.0,30.0,400.0,62.0
2016-07-01,1,7.0,7.0,2.0,27.0,400.0,60.0
2016-07-01,1,9.0,14.0,2.0,39.0,400.0,44.0
2016-07-01,1,12.0,15.0,2.0,45.0,500.0,36.0
2016-07-01,1,11.0,22.0,2.0,49.0,500.0,29.0
2016-07-01,1,8.0,14.0,2.0,39.0,500.0,45.0
2016-07-01,1,5.0,5.0,2.0,22.0,400.0,69.0
2016-07-01,1,5.0,24.0,2.0,19.0,400.0,83.0
2016-07-01,1,11.0,32.0,2.0,17.0,400.0,107.0
2016-07-01,1,12.0,13.0,2.0,16.0,400.0,125.0
2016-07-01,0,11.0,17.0,2.0,15.0,400.0,141.0
2016-07-01,0,9.0,9.0,2.0,12.0,400.0,151.0
2016-07-01,0,8.0,8.0,2.0,13.0,400.0,154.0
2016-07-01,0,15.0,18.0,2.0,13.0,600.0,153.0
2016-07-01,0,18.0,58.0,2.0,22.0,500.0,171.0
2016-07-01,0,28.0,62.0,2.0,23.0,600.0,190.0
2016-07-01,0,22.0,51.0,2.0,24.0,500.0,194.0
2016-07-01,0,23.0,53.0,2.0,29.0,500.0,179.0
2016-07-01,0,21.0,65.0,2.0,44.0,600.0,139.0
2016-07-01,1,21.0,61.0,2.0,49.0,600.0,104.0
2016-07-01,1,24.0,62.0,2.0,54.0,600.0,75.0
2016-07-02,1,28.0,71.0,2.0,67.0,700.0,40.0
2016-07-02,1,31.0,77.0,2.0,64.0,600.0,31.0
2016-07-02,1,38.0,81.0,2.0,61.0,700.0,25.0
2016-07-02,1,52.0,83.0,2.0,59.0,700.0,17.0
2016-07-02,1,55.0,72.0,2.0,65.0,700.0,4.0
2016-07-02,1,48.0,63.0,2.0,67.0,700.0,2.0
2016-07-02,1,51.0,74.0,2.0,68.0,800.0,2.0
2016-07-02,1,89.0,124.0,2.0,72.0,1100.0,18.0
2016-07-02,1,109.0,131.0,2.0,65.0,1100.0,42.0
2016-07-02,0,102.0,102.0,4.0,50.0,1000.0,86.0
2016-07-02,0,96.0,96.0,4.0,51.0,1000.0,114.0
2016-07-02,0,83.0,90.0,4.0,63.0,1000.0,145.0
2016-07-02,0,70.0,70.0,4.0,53.0,800.0,173.0
2016-07-02,0,36.0,36.0,2.0,24.0,600.0,210.0
2016-07-02,0,23.0,23.0,2.0,16.0,500.0,191.0
2016-07-02,0,22.0,26.0,2.0,16.0,500.0,189.0
2016-07-02,0,24.0,24.0,2.0,15.0,500.0,184.0
2016-07-02,0,19.0,19.0,2.0,15.0,500.0,184.0
2016-07-02,0,29.0,38.0,4.0,17.0,500.0,184.0
2016-07-02,0,25.0,34.0,2.0,21.0,500.0,167.0
2016-07-02,0,22.0,57.0,2.0,33.0,500.0,153.0
2016-07-02,0,33.0,91.0,2.0,51.0,600.0,113.0
2016-07-02,0,46.0,90.0,2.0,56.0,900.0,123.0
2016-07-02,0,47.0,70.0,2.0,51.0,800.0,111.0
2016-07-03,1,48.0,84.0,2.0,67.0,900.0,78.0
2016-07-03,1,57.0,102.0,3.0,69.0,1000.0,63.0
2016-07-03,1,70.0,118.0,5.0,65.0,1000.0,53.0
2016-07-03,1,70.0,108.0,4.0,62.0,900.0,45.0
2016-07-03,1,76.0,101.0,2.0,84.0,1000.0,12.0
2016-07-03,1,75.0,94.0,2.0,67.0,1000.0,15.0
2016-07-03,1,74.0,98.0,3.0,73.0,1000.0,18.0
2016-07-03,1,77.0,94.0,5.0,69.0,1000.0,25.0
2016-07-03,1,94.0,111.0,13.0,71.0,1100.0,43.0
2016-07-03,0,97.0,115.0,22.0,62.0,1200.0,77.0
2016-07-03,0,92.0,111.0,24.0,52.0,1200.0,107.0
2016-07-03,0,83.0,83.0,29.0,38.0,1100.0,151.0
2016-07-03,0,80.0,91.0,24.0,28.0,1100.0,194.0
2016-07-03,0,80.0,80.0,17.0,20.0,900.0,226.0
2016-07-03,0,100.0,155.0,3.0,26.0,1100.0,224.0
2016-07-03,0,102.0,129.0,2.0,26.0,1200.0,135.0
2016-07-03,0,122.0,122.0,2.0,48.0,1500.0,86.0
2016-07-03,0,124.0,124.0,2.0,55.0,1400.0,90.0
2016-07-03,0,122.0,122.0,2.0,51.0,1400.0,89.0
2016-07-03,0,114.0,114.0,2.0,44.0,1300.0,95.0
2016-07-03,0,123.0,123.0,2.0,35.0,1300.0,99.0
2016-07-04,0,130.0,130.0,2.0,33.0,1200.0,88.0
2016-07-04,0,131.0,131.0,2.0,42.0,1300.0,69.0
2016-07-04,1,129.0,129.0,2.0,49.0,1300.0,42.0
2016-07-04,1,137.0,137.0,2.0,45.0,1200.0,45.0
2016-07-04,2,197.0,197.0,2.0,57.0,1500.0,21.0
2016-07-04,2,207.0,207.0,2.0,54.0,1500.0,14.0
2016-07-04,2,210.0,210.0,2.0,52.0,1600.0,18.0
2016-07-04,2,254.0,254.0,2.0,49.0,1600.0,32.0
2016-07-04,2,210.0,210.0,2.0,39.0,1200.0,53.0
2016-07-04,0,173.0,173.0,2.0,35.0,1300.0,75.0
2016-07-04,0,146.0,146.0,4.0,35.0,1300.0,107.0
2016-07-04,0,116.0,116.0,6.0,28.0,1200.0,148.0
2016-07-04,0,107.0,107.0,6.0,22.0,1200.0,182.0
2016-07-04,0,109.0,109.0,6.0,18.0,1100.0,217.0
2016-07-04,0,106.0,106.0,5.0,16.0,1200.0,229.0
2016-07-04,0,103.0,103.0,7.0,32.0,1000.0,212.0
2016-07-04,0,64.0,64.0,7.0,35.0,900.0,146.0
2016-07-04,1,47.0,47.0,6.0,37.0,700.0,107.0
2016-07-04,1,46.0,58.0,5.0,43.0,700.0,79.0
2016-07-05,1,56.0,110.0,5.0,55.0,900.0,47.0
2016-07-05,1,91.0,111.0,5.0,35.0,900.0,60.0
2016-07-05,0,111.0,111.0,5.0,29.0,1000.0,63.0
2016-07-05,0,118.0,118.0,3.0,26.0,900.0,72.0
2016-07-05,0,129.0,129.0,3.0,25.0,1100.0,56.0
2016-07-05,0,133.0,133.0,2.0,24.0,1000.0,59.0
2016-07-05,0,128.0,128.0,2.0,22.0,1000.0,53.0
2016-07-05,0,120.0,120.0,2.0,29.0,1200.0,58.0
2016-07-05,0,92.0,92.0,5.0,32.0,1000.0,78.0
2016-07-05,0,100.0,100.0,5.0,44.0,1100.0,74.0
2016-07-05,0,106.0,106.0,5.0,48.0,1100.0,88.0
2016-07-05,0,93.0,93.0,5.0,44.0,1000.0,120.0
2016-07-05,0,84.0,84.0,5.0,32.0,800.0,163.0
2016-07-05,0,76.0,78.0,5.0,25.0,800.0,207.0
2016-07-05,0,75.0,75.0,5.0,19.0,700.0,231.0
2016-07-05,0,76.0,85.0,3.0,29.0,900.0,222.0
2016-07-05,0,87.0,122.0,5.0,38.0,1000.0,218.0
2016-07-05,0,102.0,137.0,6.0,43.0,1200.0,208.0
2016-07-05,0,102.0,109.0,6.0,39.0,1200.0,202.0
2016-07-06,0,93.0,104.0,6.0,41.0,1100.0,153.0
2016-07-06,0,81.0,87.0,5.0,50.0,1100.0,103.0
2016-07-06,1,65.0,88.0,3.0,58.0,1100.0,66.0
2016-07-06,1,55.0,55.0,4.0,52.0,1000.0,60.0
2016-07-06,1,46.0,69.0,3.0,48.0,800.0,46.0
2016-07-06,1,49.0,72.0,3.0,52.0,800.0,35.0
2016-07-06,1,56.0,105.0,2.0,55.0,900.0,25.0
2016-07-06,1,66.0,93.0,3.0,55.0,1000.0,35.0
2016-07-06,1,76.0,107.0,7.0,59.0,1100.0,57.0
2016-07-06,0,85.0,118.0,8.0,60.0,1200.0,88.0
2016-07-06,0,112.0,146.0,7.0,60.0,1400.0,129.0
2016-07-06,0,96.0,99.0,6.0,42.0,1000.0,187.0
2016-07-06,0,89.0,92.0,5.0,23.0,800.0,231.0
2016-07-06,0,74.0,74.0,4.0,18.0,700.0,228.0
2016-07-06,0,72.0,72.0,4.0,16.0,700.0,230.0
2016-07-06,0,58.0,58.0,3.0,15.0,700.0,225.0
2016-07-06,0,45.0,45.0,3.0,14.0,600.0,213.0
2016-07-06,0,33.0,60.0,3.0,16.0,600.0,214.0
2016-07-06,0,39.0,68.0,3.0,20.0,700.0,221.0
2016-07-06,0,45.0,68.0,3.0,23.0,700.0,217.0
2016-07-06,0,59.0,99.0,2.0,31.0,900.0,210.0
2016-07-06,0,73.0,126.0,4.0,37.0,1200.0,199.0
2016-07-06,0,79.0,108.0,4.0,45.0,1300.0,175.0
2016-07-06,0,83.0,140.0,7.0,39.0,1500.0,173.0
2016-07-07,0,87.0,106.0,7.0,29.0,1800.0,160.0
2016-07-07,0,89.0,122.0,6.0,36.0,1900.0,118.0
2016-07-07,0,92.0,93.0,7.0,39.0,1600.0,102.0
2016-07-07,0,92.0,110.0,9.0,32.0,1500.0,107.0
2016-07-07,0,95.0,99.0,6.0,37.0,1500.0,76.0
2016-07-07,1,107.0,107.0,5.0,44.0,1700.0,53.0
2016-07-07,2,141.0,169.0,4.0,60.0,1900.0,33.0
2016-07-07,2,141.0,147.0,3.0,52.0,1500.0,29.0
2016-07-07,1,127.0,127.0,5.0,49.0,1300.0,39.0
2016-07-07,0,109.0,109.0,9.0,46.0,1300.0,66.0
2016-07-07,0,117.0,117.0,12.0,42.0,1300.0,109.0
2016-07-07,0,122.0,124.0,14.0,36.0,1400.0,171.0
2016-07-07,0,114.0,114.0,7.0,20.0,600.0,228.0
2016-07-07,0,92.0,97.0,9.0,40.0,1100.0,206.0
2016-07-07,0,82.0,102.0,10.0,43.0,1200.0,165.0
2016-07-07,0,77.0,103.0,8.0,43.0,1200.0,134.0
2016-07-08,0,67.0,104.0,6.0,44.0,1100.0,103.0
2016-07-08,1,73.0,82.0,4.0,48.0,900.0,76.0
2016-07-08,1,57.0,95.0,4.0,57.0,900.0,44.0
2016-07-08,1,59.0,84.0,4.0,51.0,700.0,26.0
2016-07-08,1,59.0,60.0,3.0,38.0,700.0,31.0
2016-07-08,1,62.0,62.0,2.0,37.0,800.0,25.0
2016-07-08,1,59.0,59.0,2.0,31.0,1000.0,35.0
2016-07-08,1,69.0,69.0,2.0,37.0,1100.0,30.0
2016-07-08,1,76.0,76.0,3.0,47.0,1400.0,23.0
2016-07-08,1,81.0,85.0,6.0,48.0,1600.0,28.0
2016-07-08,1,99.0,99.0,7.0,53.0,1700.0,38.0
2016-07-08,0,112.0,113.0,6.0,49.0,1600.0,64.0
2016-07-08,0,115.0,124.0,9.0,56.0,1900.0,87.0
2016-07-08,0,124.0,131.0,10.0,45.0,2000.0,147.0
2016-07-08,0,132.0,132.0,7.0,34.0,1900.0,194.0
2016-07-08,0,102.0,113.0,3.0,28.0,1200.0,226.0
2016-07-08,0,112.0,151.0,2.0,32.0,1200.0,226.0
2016-07-08,0,120.0,161.0,2.0,33.0,1200.0,214.0
2016-07-08,0,71.0,71.0,2.0,37.0,800.0,135.0
2016-07-08,1,44.0,44.0,3.0,39.0,600.0,89.0
2016-07-09,1,43.0,48.0,3.0,42.0,600.0,67.0
2016-07-09,1,46.0,47.0,3.0,52.0,700.0,40.0
2016-07-09,1,47.0,65.0,4.0,62.0,700.0,15.0
2016-07-09,1,54.0,67.0,3.0,66.0,800.0,5.0
2016-07-09,1,65.0,76.0,3.0,61.0,800.0,13.0
2016-07-09,1,73.0,73.0,2.0,41.0,700.0,19.0
2016-07-09,1,64.0,64.0,2.0,43.0,700.0,14.0
2016-07-09,1,69.0,69.0,2.0,36.0,900.0,18.0
2016-07-09,1,77.0,77.0,3.0,42.0,1000.0,21.0
2016-07-09,1,92.0,92.0,4.0,43.0,1000.0,34.0
2016-07-09,1,94.0,94.0,5.0,46.0,1000.0,66.0
2016-07-09,0,101.0,101.0,5.0,49.0,1100.0,101.0
2016-07-09,0,109.0,109.0,4.0,45.0,1200.0,143.0
2016-07-09,0,113.0,113.0,4.0,29.0,1200.0,193.0
2016-07-09,0,97.0,97.0,3.0,19.0,900.0,217.0
2016-07-09,0,71.0,79.0,2.0,16.0,700.0,196.0
2016-07-09,0,70.0,94.0,2.0,16.0,700.0,213.0
2016-07-09,0,74.0,90.0,2.0,17.0,800.0,223.0
2016-07-09,0,75.0,85.0,2.0,19.0,800.0,214.0
2016-07-09,0,76.0,85.0,2.0,20.0,800.0,204.0
2016-07-09,0,83.0,100.0,2.0,25.0,800.0,200.0
2016-07-09,0,96.0,116.0,2.0,32.0,1000.0,181.0
2016-07-09,0,102.0,134.0,2.0,31.0,900.0,145.0
2016-07-09,0,81.0,93.0,2.0,31.0,800.0,106.0
2016-07-10,1,80.0,87.0,2.0,35.0,800.0,81.0
2016-07-10,1,83.0,92.0,2.0,36.0,800.0,68.0
2016-07-10,1,96.0,96.0,2.0,35.0,900.0,62.0
2016-07-10,1,107.0,108.0,2.0,41.0,900.0,47.0
2016-07-10,1,116.0,116.0,2.0,44.0,900.0,36.0
2016-07-10,1,125.0,125.0,2.0,38.0,1000.0,34.0
2016-07-10,1,138.0,138.0,2.0,38.0,1100.0,31.0
2016-07-10,1,141.0,141.0,2.0,43.0,1100.0,26.0
2016-07-10,2,149.0,154.0,2.0,54.0,1200.0,29.0
2016-07-10,0,150.0,167.0,2.0,53.0,1200.0,60.0
2016-07-10,0,147.0,147.0,2.0,46.0,1100.0,114.0
2016-07-10,0,113.0,113.0,3.0,32.0,1000.0,171.0
2016-07-10,0,73.0,73.0,4.0,20.0,800.0,179.0
2016-07-10,0,55.0,55.0,5.0,15.0,700.0,187.0
2016-07-10,0,39.0,39.0,5.0,13.0,600.0,186.0
2016-07-10,0,42.0,42.0,7.0,13.0,500.0,183.0
2016-07-10,0,55.0,86.0,9.0,14.0,800.0,217.0
2016-07-10,0,55.0,55.0,9.0,15.0,800.0,217.0
2016-07-10,0,60.0,60.0,9.0,18.0,700.0,212.0
2016-07-10,0,56.0,73.0,10.0,19.0,700.0,214.0
2016-07-10,0,59.0,63.0,8.0,28.0,600.0,171.0
2016-07-10,0,50.0,82.0,4.0,30.0,600.0,145.0
2016-07-10,0,50.0,63.0,2.0,26.0,500.0,127.0
2016-07-10,0,43.0,65.0,2.0,29.0,500.0,107.0
2016-07-11,1,51.0,70.0,2.0,31.0,600.0,92.0
2016-07-11,1,54.0,76.0,4.0,31.0,600.0,79.0
2016-07-11,1,67.0,81.0,7.0,30.0,700.0,73.0
2016-07-11,1,71.0,87.0,5.0,37.0,700.0,57.0
2016-07-11,1,86.0,92.0,5.0,29.0,700.0,62.0
2016-07-11,1,95.0,108.0,6.0,39.0,700.0,44.0
2016-07-11,1,101.0,121.0,6.0,48.0,900.0,30.0
2016-07-11,1,107.0,118.0,8.0,56.0,1000.0,26.0
2016-07-11,1,112.0,131.0,9.0,56.0,1000.0,37.0
2016-07-11,0,114.0,143.0,11.0,49.0,1000.0,65.0
2016-07-11,0,114.0,129.0,10.0,32.0,1000.0,106.0
2016-07-11,0,110.0,110.0,12.0,24.0,1100.0,131.0
2016-07-11,0,108.0,143.0,13.0,22.0,1100.0,168.0
2016-07-11,0,85.0,85.0,10.0,15.0,800.0,172.0
2016-07-11,0,104.0,132.0,11.0,17.0,900.0,205.0
2016-07-11,0,98.0,98.0,11.0,16.0,700.0,207.0
2016-07-11,0,88.0,105.0,9.0,17.0,600.0,206.0
2016-07-11,0,89.0,107.0,7.0,18.0,600.0,209.0
2016-07-11,0,91.0,104.0,9.0,20.0,700.0,216.0
2016-07-11,0,92.0,108.0,8.0,23.0,700.0,205.0
2016-07-11,0,75.0,85.0,6.0,27.0,600.0,170.0
2016-07-11,0,71.0,104.0,4.0,41.0,600.0,135.0
2016-07-11,0,65.0,65.0,3.0,38.0,600.0,126.0
2016-07-11,1,56.0,60.0,3.0,38.0,600.0,102.0
2016-07-12,1,58.0,75.0,3.0,33.0,600.0,96.0
2016-07-12,1,53.0,69.0,5.0,36.0,600.0,81.0
2016-07-12,1,55.0,67.0,7.0,35.0,600.0,74.0
2016-07-12,1,56.0,79.0,8.0,38.0,700.0,61.0
2016-07-12,1,60.0,79.0,8.0,39.0,800.0,57.0
2016-07-12,1,60.0,80.0,8.0,38.0,700.0,53.0
2016-07-12,1,63.0,83.0,7.0,41.0,700.0,46.0
2016-07-12,1,70.0,93.0,8.0,52.0,800.0,37.0
2016-07-12,1,72.0,104.0,8.0,59.0,900.0,32.0
2016-07-12,1,54.0,81.0,5.0,36.0,800.0,63.0
2016-07-12,1,33.0,33.0,2.0,30.0,800.0,61.0
2016-07-12,1,30.0,31.0,2.0,31.0,800.0,55.0
2016-07-12,1,19.0,19.0,2.0,26.0,700.0,71.0
2016-07-12,1,16.0,20.0,2.0,25.0,700.0,81.0
2016-07-12,1,18.0,18.0,2.0,23.0,700.0,98.0
2016-07-12,1,8.0,8.0,2.0,25.0,600.0,97.0
2016-07-12,1,13.0,13.0,2.0,21.0,600.0,107.0
2016-07-12,1,9.0,9.0,2.0,18.0,500.0,130.0
2016-07-12,0,12.0,12.0,2.0,18.0,500.0,141.0
2016-07-12,0,12.0,30.0,2.0,21.0,500.0,132.0
2016-07-12,1,12.0,22.0,2.0,28.0,500.0,103.0
2016-07-12,1,11.0,23.0,2.0,29.0,600.0,81.0
2016-07-12,1,19.0,25.0,2.0,30.0,600.0,61.0
2016-07-12,1,15.0,16.0,2.0,37.0,600.0,56.0
2016-07-13,1,11.0,22.0,2.0,35.0,600.0,53.0
2016-07-13,1,13.0,13.0,2.0,30.0,500.0,55.0
2016-07-13,1,9.0,24.0,2.0,39.0,600.0,36.0
2016-07-13,1,19.0,24.0,2.0,48.0,600.0,24.0
2016-07-13,1,25.0,31.0,2.0,49.0,700.0,17.0
2016-07-13,1,27.0,31.0,2.0,55.0,800.0,5.0
2016-07-13,1,28.0,30.0,2.0,64.0,900.0,2.0
2016-07-13,1,27.0,39.0,3.0,61.0,900.0,9.0
2016-07-13,1,33.0,45.0,5.0,53.0,1000.0,27.0
2016-07-13,1,37.0,38.0,7.0,47.0,1000.0,54.0
2016-07-13,1,26.0,26.0,4.0,40.0,700.0,77.0
2016-07-13,1,9.0,9.0,2.0,18.0,500.0,123.0
2016-07-13,0,17.0,17.0,2.0,15.0,500.0,150.0
2016-07-13,0,22.0,22.0,2.0,14.0,400.0,172.0
2016-07-13,0,19.0,19.0,2.0,15.0,300.0,195.0
2016-07-13,0,12.0,16.0,2.0,16.0,200.0,208.0
2016-07-13,0,16.0,28.0,2.0,17.0,100.0,212.0
2016-07-13,0,14.0,41.0,2.0,23.0,100.0,207.0
2016-07-13,0,26.0,42.0,2.0,29.0,100.0,195.0
2016-07-13,0,30.0,49.0,2.0,33.0,100.0,193.0
2016-07-13,0,28.0,73.0,3.0,41.0,200.0,197.0
2016-07-13,0,35.0,61.0,3.0,54.0,400.0,145.0
2016-07-13,1,36.0,83.0,3.0,75.0,600.0,85.0
2016-07-13,1,41.0,47.0,4.0,67.0,600.0,92.0
2016-07-14,0,39.0,74.0,5.0,54.0,900.0,117.0
2016-07-14,1,31.0,31.0,5.0,44.0,700.0,100.0
2016-07-14,1,27.0,37.0,4.0,33.0,600.0,90.0
2016-07-14,1,25.0,51.0,3.0,42.0,600.0,67.0
2016-07-14,1,32.0,40.0,3.0,38.0,600.0,69.0
2016-07-14,1,30.0,59.0,3.0,49.0,700.0,45.0
2016-07-14,1,31.0,47.0,3.0,58.0,800.0,29.0
2016-07-14,1,31.0,51.0,4.0,63.0,900.0,30.0
2016-07-14,1,34.0,34.0,7.0,68.0,1200.0,49.0
2016-07-14,1,41.0,66.0,12.0,94.0,1900.0,47.0
2016-07-14,1,29.0,63.0,8.0,66.0,1300.0,78.0
2016-07-14,1,34.0,59.0,8.0,62.0,1300.0,91.0
2016-07-14,0,24.0,43.0,7.0,45.0,1000.0,119.0
2016-07-14,0,24.0,24.0,7.0,26.0,700.0,136.0
2016-07-14,0,24.0,47.0,6.0,26.0,700.0,158.0
2016-07-14,1,20.0,25.0,3.0,24.0,600.0,117.0
2016-07-14,0,24.0,65.0,4.0,28.0,700.0,146.0
2016-07-14,0,29.0,55.0,4.0,30.0,900.0,158.0
2016-07-14,0,38.0,38.0,6.0,34.0,1000.0,166.0
2016-07-14,0,30.0,34.0,3.0,29.0,800.0,132.0
2016-07-14,1,33.0,43.0,3.0,35.0,700.0,115.0
2016-07-14,1,54.0,54.0,2.0,35.0,900.0,64.0
2016-07-15,1,46.0,46.0,2.0,38.0,900.0,49.0
2016-07-15,1,57.0,57.0,2.0,33.0,900.0,46.0
2016-07-15,1,51.0,51.0,2.0,26.0,800.0,53.0
2016-07-15,1,39.0,39.0,2.0,16.0,600.0,67.0
2016-07-15,1,24.0,24.0,2.0,13.0,600.0,75.0
2016-07-15,1,28.0,28.0,2.0,15.0,600.0,67.0
2016-07-15,1,19.0,19.0,2.0,16.0,600.0,73.0
2016-07-15,1,18.0,18.0,2.0,23.0,600.0,81.0
2016-07-15,1,30.0,30.0,2.0,34.0,700.0,66.0
2016-07-15,1,27.0,27.0,2.0,43.0,800.0,55.0
2016-07-15,1,36.0,36.0,2.0,43.0,800.0,60.0
2016-07-15,1,34.0,34.0,2.0,34.0,800.0,80.0
2016-07-15,1,33.0,33.0,2.0,34.0,900.0,90.0
2016-07-15,1,40.0,40.0,2.0,41.0,900.0,86.0
2016-07-15,1,42.0,45.0,2.0,37.0,900.0,91.0
2016-07-15,1,38.0,38.0,2.0,31.0,800.0,88.0
2016-07-15,1,35.0,35.0,2.0,32.0,800.0,92.0
2016-07-15,1,36.0,47.0,2.0,45.0,900.0,65.0
2016-07-15,1,44.0,44.0,2.0,60.0,1000.0,52.0
2016-07-15,1,42.0,42.0,2.0,54.0,900.0,59.0
2016-07-15,1,37.0,37.0,2.0,50.0,900.0,63.0
2016-07-15,1,36.0,39.0,2.0,51.0,900.0,59.0
2016-07-15,1,36.0,36.0,2.0,32.0,800.0,76.0
2016-07-15,1,36.0,36.0,2.0,41.0,800.0,57.0
2016-07-16,1,39.0,39.0,2.0,40.0,700.0,59.0
2016-07-16,1,33.0,33.0,2.0,32.0,700.0,67.0
2016-07-16,1,37.0,37.0,2.0,34.0,700.0,60.0
2016-07-16,1,30.0,30.0,2.0,31.0,700.0,59.0
2016-07-16,1,26.0,26.0,2.0,28.0,600.0,56.0
2016-07-16,1,30.0,30.0,2.0,26.0,600.0,61.0
2016-07-16,1,30.0,30.0,2.0,38.0,700.0,51.0
2016-07-16,1,25.0,27.0,2.0,35.0,700.0,59.0
2016-07-16,1,30.0,31.0,2.0,38.0,700.0,47.0
2016-07-16,1,30.0,32.0,2.0,40.0,700.0,43.0
2016-07-16,1,34.0,34.0,2.0,46.0,800.0,44.0
2016-07-16,1,31.0,36.0,2.0,43.0,800.0,68.0
2016-07-16,1,38.0,40.0,2.0,46.0,900.0,74.0
2016-07-16,1,47.0,69.0,2.0,55.0,1000.0,66.0
2016-07-16,1,57.0,64.0,2.0,48.0,900.0,87.0
2016-07-16,1,59.0,59.0,2.0,49.0,900.0,99.0
2016-07-16,0,45.0,45.0,3.0,38.0,800.0,117.0
2016-07-16,0,48.0,50.0,6.0,40.0,900.0,127.0
2016-07-16,0,52.0,60.0,6.0,47.0,1000.0,122.0
2016-07-16,0,51.0,70.0,4.0,49.0,1100.0,106.0
2016-07-16,1,58.0,73.0,4.0,62.0,1100.0,80.0
2016-07-16,1,57.0,71.0,2.0,69.0,1200.0,50.0
2016-07-16,1,60.0,72.0,2.0,72.0,1300.0,35.0
2016-07-16,1,63.0,65.0,2.0,79.0,1300.0,24.0
2016-07-17,1,58.0,73.0,2.0,81.0,1400.0,18.0
